"disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","app_id","app_date","GOOD","BAD"
1,"FT",22,1.28,"P",1.05,722,25.16,1.18,40.1,11.39,2.63,19.38,297.97,0.391824889,76.140625,1.03,0,42.1799999999998,"5",2.82,10636,"28OCT2005","1","0"
0,"SB",22,1.05,"R",1.06,636,14.47,1.03,31.9,6.47,1.4,9.43,327.99,0.4913039301,47.078125,1.09,0,5.98999999999968,"5",2.89,10632,"28OCT2005","1","0"
0,"SB",20,3,"R",1.04,521.5,17.22,1.08,17.64,9.18,1.73,14.595,192.235,0.014871309,67.421875,1.01,0,45.4499999999998,"5",3.06,10626,"28OCT2005","1","0"
0,"SO",25,1,"R",1.04,1391.5,17.11,1.09,41.27,3,3,3,533.49,0.2022114098,46.234375,1.08,0,-2.28226326726144e-13,"5",3.06,10640,"28OCT2005","0","1"
0,"SF",21,1,"P",1.3,589.166666666667,30,1.11,62.735,12.67,0,20.11,570.17,0.757435618,63.328125,1,0,94.9,"5",0,10623,"28OCT2005","0","1"
0,"SF",19,1,"P",1.56,363.625,22.65,1.05,94.36,4.96,0.37,9.56,306.54,0.6333051622,27.49609375,2,0,25.18,"5",1,10630,"28OCT2005","0","1"
0,"SB",20,0.85,"R",1.05,353.5,24.1833333333333,1.04,67.1,4.54,1.03,9,352.78,0.4123660484,41.03125,1.07,0,5.65999999999964,"5",2.35,10655,"28OCT2005","0","1"
2,"SO",28,1.01,"R",1.37,681,25.3,1.46,71.57,8.6,3.08,11.22,322.86,0.2347766282,2.6977539063,1.05,0,71.9699999999999,"5",1.67,10644,"28OCT2005","0","1"
0,"SC",25,1,"P",1.04,590,16.33,1.24,38.46,6.57,2.66,12.26,272.84,0.3384529734,31.8515625,1.04,0,37.9799999999998,"5",2.18,10641,"28OCT2005","0","1"
300,"SL",18,0.68,"R",1.22,429,24.67,1.1,99.37,6.47,0.21,8.69,383.57,0.1718804599,29.32421875,1.15,0,38.7199999999998,"5",1.36,10637,"28OCT2005","0","1"
0,"SA",28,1,"P",1.31,5250,15,2.405,0,0,0,27,5704,0.0267841602,73.015625,1,0,613.24,"5",1,10700,"29OCT2005","1","0"
1,"SO",18,1,"P",1.27,406.5,42,1,62.56,19,0,22,416.233333333333,0.3146969778,72.25,1,0,33.0892857142857,"5",0,10667,"29OCT2005","1","0"
0,"SM",19,2,"P",1.02,682.5,12,1,0,19,0,16,108.77,0.0902883643,54.765625,1.03,1,0,"3",3.32666666666667,10676,"29OCT2005","1","0"
0,"SH",20,1,"P",1,517.5,2,1,41,12,2,12,224,0.0075369114,88.03125,1,1,136,"3",1.28,10710,"29OCT2005","1","0"
0,"SO",18,0.42,"P",1,228.5,10.43,1.02,26.23,19,0.441111111111111,6,53.98,0,57.015625,1.03,0,-4.73505679110531e-13,"5",2.93,10697,"29OCT2005","1","0"
0,"SB",16,0.54,"P",1,196.5,9.72,1.03,35.2066666666667,8,0.26,4,85.145,0.0492370342,63.1640625,1.06,0,-4.76916284242179e-13,"5",2.71,10699,"29OCT2005","1","0"
0,"SF",18,1,"P",1.08,416,10.98,1.07,21.33,16.95,0.139999999999999,24.06,118.18,0.0208184542,69.234375,2,0,15.2399999999999,"5",1,10685,"29OCT2005","1","0"
340,"SN",31,1,"R",1.08,3050,12,1,14,0,0,4,1267.83,0.2074116608,58.453125,1.1,1,0,"3",2.8,10704,"29OCT2005","1","0"
0,"SL",20,2,"R",1.49,500,15,1,1,7.98,1.43,14.11,527,0.4910669681,35.03125,1,1,0,"3",1,10666,"29OCT2005","1","0"
0,"SO",19,0.84,"P",1,304,11.8,1.04,25.68,14.06,0.75,16,63.145,0.1293704379,63.5546875,1.03,0,5.44999999999951,"5",2.88,10678,"29OCT2005","1","0"
1,"SC",24,1.09,"R",1.08,971.5,21.53,1.08,25.45,5.22,1.71,11.04,380.41,0.359432146,71.5,1.03,0,6.01999999999969,"5",2.93,10706,"29OCT2005","1","0"
1,"SM",18,0.873333333333333,"R",1.03,585,31.01,1.03,28,6.11,0.57,11.36,261.27,0,55.44796875,1.05,0,5.09999999999966,"4",3.04,10689,"29OCT2005","1","0"
1,"SO",24,1.08,"R",1.04,1352.5,21.55,1.03,23.23,2.95,1.29,8.26,577.47,0,50.3775,1.03,0,-2.63469246419845e-13,"4",2.94,10686,"29OCT2005","1","0"
0,"SO",14,0.92,"P",1.41,4378,39.7733333333333,1.49,224.45,28,27,27.1,1646.22,0,17.83203125,1.25,0,64.9799999999999,"5",2.32,10673,"29OCT2005","1","0"
0,"SO",19,1,"R",1.28,392,23.94,1.01,72.76,6,1,45,286.37,0.0537281806,75.546875,1.1,0,7.01999999999963,"5",1.72,10707,"29OCT2005","0","1"
0,"SO",19,1,"P",1.17,258,14,1,0,18,1,23,72.79,0,53,1,1,0,"3",1,10674,"29OCT2005","0","1"
0,"SD",19,1,"P",1.21,720,8,1,686,20,1,21,228.5,0.0694427909,77.484375,1.11,1,0,"3",3,10696,"29OCT2005","0","1"
0,"SO",19,1,"P",1,451.333333333333,2,1,0,14,2,14,162.43,0.8606775943,51.328125,1,1,0,"3",1,10692,"29OCT2005","0","1"
0,"SD",18,1,"P",1,264,2,1,51,5.315,0.273333333333333,1,182.29,0,54.7109375,1,1,0,"3",1,10694,"29OCT2005","0","1"
0,"SB",22,1,"P",1.2,642.5,22,1,19.61,15.14,4,24.05,140.24,0.1708618542,61.46875,1.01,1,0,"3",1.95,10698,"29OCT2005","0","1"
0,"SB",18,1,"P",1.06,188.5,11.0375,1.02,43,9.53,0,18.894,192.993333333333,0.2319193915,73.890625,1,0,18.0749999999999,"5",0,10705,"29OCT2005","0","1"
0,"SL",19,2,"R",1.02,533,15.95,1.15666666666667,13.98,10.9933333333333,1.28,14.05,206.61,0.0609028823,61.515625,1.02,0,25.1399999999998,"5",3.01,10711,"29OCT2005","0","1"
0,"SE",21,3,"R",1.04,433.5,22.35,1.23,33.33,8.355,1.76,12.66,355.9,0,29.703125,1.02,0,115.03,"5",2.13,10693,"29OCT2005","0","1"
1,"SF",18,1,"P",1.17,502.9,11.4,1.095,15.46,7,0,47,154.68,0,65.90625,1,0,9.85499999999992,"5",0,10755,"01NOV2005","1","0"
1,"SC",18,1,"P",1.04,270,9.87,1.09,34.91,13,0,35,113.28,0.2726980587,73.171875,1,0,17.1599999999999,"5",1,10767,"01NOV2005","1","0"
300,"SO",19,1,"R",1.06,316,45,1,29.61,14,0.68,9,148,0.0136426028,59.75,1.06,1,0,"3",2.54,10733,"01NOV2005","1","0"
0,"SE",22,1.135,"P",1.05,720.071428571429,18,1,14.1,21,3,3,308.67,0.0755046753,46.6796875,1.06,1,0,"3",2.81,10735,"01NOV2005","1","0"
0,"SL",18,1,"P",1.08,509.5,49,1,42.535,11.02,0.32,20.5666666666667,287.625,0,82.59375,1.02,1,0,"3",2.324,10739,"01NOV2005","1","0"
0,"SC",19,1,"P",1.14,537,17,1,11.43,21,1,16,79.81,0,68.21875,2,1,0,"3",0,10723,"01NOV2005","1","0"
1000,"SD",23,3,"H",1.38,3394,17,1.43,0,11.44,1,22.14,1174.81,0,56.6140234375,1,0,1076.7,"5",0,10712,"01NOV2005","1","0"
0,"SG",22,4,"R",1.19,760.25,19.29,1.17,25.62,9.455,2.41,18.35,363.36,0.0932143065,66.109375,1,0,235.14,"5",1,10763,"01NOV2005","1","0"
1,"SB",38,1.47,"R",1.2,2259.5,27.45,1.165,54.88,8.73,4.36,17.87,1130.87,0.1034269335,77.578125,1,0,289.175,"5",0,10716,"01NOV2005","1","0"
1200,"SB",26,1,"R",1.35,564,19.72,1.28,62.49,7.72,2.43,14.48,429.7,0.2420352777,31.625,1.04,0,39.3499999999999,"5",1.62,10762,"01NOV2005","1","0"
1,"SE",21,1.36,"R",1.17,458.5,23.92,1.16,28.4,9.39,1.55,11.04,315.02,0,11.037109375,1.07,0,46.7999999999998,"5",1.71,10745,"01NOV2005","1","0"
0,"SC",20,1,"R",1.01,402,24.11,1.05,52.81,6.09,0.9,11.4433333333333,318.49,0,58.671875,1.09,0,0.149999999999599,"5",2.75,10741,"01NOV2005","1","0"
0,"SC",25,1.02,"R",1.04,909,17.75,1.04,26.48,4.91,1.04,9.79,340.06,0.2038162029,51.109375,1.03,0,25.3599999999997,"5",2.53,10730,"01NOV2005","1","0"
0,"SC",20,1.02,"R",1.02,474.5,22.5933333333333,1.04,51.19,6.23,0.89,9.64,286.46,0.141475603,67.875,1.1,0,-4.29452029493405e-13,"5",2.68,10729,"01NOV2005","1","0"
0,"SA",22,1,"P",1.08,555,7,1.24,116,13.785,4,21.71,395.04,0.1408077921,55.421875,1,0,171.36,"5",0,10764,"01NOV2005","0","1"
0,"SA",18,1,"R",1.16,346,22.911,1.03,72.54,4.2,0,8.87357142857143,275.053333333333,0,19.44140625,1,0,36.6,"5",1,10768,"01NOV2005","0","1"
0,"SO",20,1,"R",1.05,398,25.03,1.01,69.61,3.86,1.02,7.03,390.87,0.0527142669,26.671875,1.07,0,6.61999999999965,"5",2.16,10757,"01NOV2005","0","1"
0,"SO",23,1,"P",1.04,692,21.93,1.09,17.79,6.56,2.22,11.73,256.34,0,53.54052734375,1.03,0,5.30999999999966,"4",3.11,10752,"01NOV2005","0","1"
260,"SO",18,0.82,"P",3,450,2,2,38.545,18,0,5,0,0.0133563362,22.70703125,1,2,0,"3",1,10783,"02NOV2005","1","0"
460,"SO",53,1.06,"R",1.39,10664.5,39,1.64,151.1,3,7.73,1,3095.55,0,35.390625,1.27,0,167.56,"5",1.91,10776,"02NOV2005","1","0"
0,"SO",18,0.72,"R",1.35333333333333,520.25,30.41,1.13,134.41,15.32,0.64,25.96,349.11,0.3656623419,95.359375,1.27,0,56.6699999999999,"5",1.15,10770,"02NOV2005","1","0"
0,"SB",27,1,"R",1.23,616.5,24.43,1.21,63.01,5.41,1.63,7.73,388.31,0.0789246375,5.20703125,1.05,0,47.8099999999998,"5",1.55,10792,"02NOV2005","0","1"
0,"SO",27,1.01,"R",1,1281.5,17.23,1.03,28.09,5.65,0.91,10.27,508.3,0,42.8984375,1.07,0,0.879999999999745,"5",2.83,10791,"02NOV2005","0","1"
0,"SF",20,3,"P",1.05,350,23,1,12,15,1.368,16,123,0,34.5625,1.08,1,0,"3",2.38857142857143,10821,"03NOV2005","1","0"
1,"SM",23,4,"R",1.13,1532.25,29,1,28.3,0,1,4,659.6,0.0129245808,75.03125,1,1,0,"3",1,10823,"03NOV2005","1","0"
540,"SN",34,1,"H",1.36,6350,7,3,31.84,9.64,0,20.165,1828,0,32.4140625,1,3,0,"3",3,10807,"03NOV2005","1","0"
1,"SB",18,0.46,"P",1.12,349,11,1.07,64.22,10.96,0,32.835,238.58,0.2500491878,70.4375,2,0,25.0999999999999,"5",0,10811,"03NOV2005","1","0"
1,"SO",21,1.07,"R",1.01,497.5,17.72,1,36.09,6.18,0.96,11.76,332.695,0.0647015618,62.71875,1.14,0,5.62999999999962,"5",3.15,10829,"03NOV2005","1","0"
2,"SB",21,1.51,"R",1.12,460.5,20.02,1.16,31.91,10.7,1.62,18.88,235.27,0.2449556072,74,1.02,0,94.79,"5",1.98,10820,"03NOV2005","1","0"
200,"SO",30,1.07,"R",1.01,1333,17.67,1.04,22.26,3.76,1.08,6.08,703.58,0,54.2710546875,1.01,0,13.3599999999997,"4",2.88,10810,"03NOV2005","1","0"
0,"SB",18,1,"P",1.05,439,10.26,1.03,76.39,0,0.28,13,283.473333333333,0,67.140625,1.11,0,0.589999999999587,"5",2.70333333333333,10842,"03NOV2005","0","1"
0,"SO",20,1,"P",1,425.5,1,1,0,7,2,11,250.23,0.1959235342,53.15625,1,1,0,"3",1,10830,"03NOV2005","0","1"
0,"SO",19,1,"P",1.375,500,14,1,35,11.1,0,23.14,209.21,0.4007741697,35.640625,2,1,0,"3",0,10804,"03NOV2005","0","1"
0,"SB",21,2,"P",1.256,350,9,1,1,12.84,2.52,21.7,371,0.5265461616,16.31640625,1,1,769,"3",4,10838,"03NOV2005","0","1"
460,"SB",24,1.19,"R",1.1,838.5,14.55,1.03,24.9,6.47,1.13,9.33,419.76,0,45.4656640625,1.06,0,16.5299999999997,"4",2.7,10837,"03NOV2005","0","1"
0,"SB",18,0.52,"P",1.09,704,15.1477272727273,1.09,12.51,13,0,105,79.93,0,91.46875,1.07,0,0.289999999999529,"5",2.74,10877,"04NOV2005","1","0"
600,"SB",21,4,"P",1,850,2,2,21.61,0,2.62,10,436.11,0.1600865973,64.65625,1.21,1,0,"3",2,10867,"04NOV2005","1","0"
100,"SO",20,2,"P",2,500,5,1,1,4,3,8,273.36,0.1019461509,81.640625,2,1,951,"3",2,10882,"04NOV2005","1","0"
0,"SO",18,0.815,"P",1.03,474.5,31,1,15.535,18,0,10,117.41,0,35.4296875,1.02,1,0,"3",2.925,10883,"04NOV2005","1","0"
400,"SN",21,1,"R",1.19,1103,33,1,43.49,6.44,0,6,488.42,0.2519224528,52.375,1,1,97,"3",0.65,10848,"04NOV2005","1","0"
2,"SA",20,1,"P",1,8366.5,5,5,0,9.49133333333333,12,4,2878.54,0.1209922596,58.09375,1,2,0,"3",2,10865,"04NOV2005","1","0"
2,"SL",22,1.84,"R",1.26,710.5,19.5,1.125,25.12,6.65,1.53,12.82,442.04,0.1881099055,63.296875,1,0,288.2,"5",0,10875,"04NOV2005","1","0"
0,"SK",24,0.92,"R",1.04,1000,21.77,1.09,76.87,5.3,1.22,8.18,478.59,0.1754555451,66.421875,1.07,0,10.2799999999998,"5",2.92,10878,"04NOV2005","1","0"
0,"SL",32,1,"R",1.25,916.5,22.92,1.16,40.83,5.21,1.01,6.37,427.85,0.0910612205,13.70703125,1.04,0,83.1099999999999,"5",1.75,10857,"04NOV2005","1","0"
0,"SO",28,0.89,"R",1.05,1251,22.9,1.02,48.64,2.86,1.27,8.12,573.925,0.2395840962,62.1796875,1.1,0,-2.45563569478691e-13,"5",3.1,10849,"04NOV2005","1","0"
0,"SD",19,1,"P",1.03,268.5,17.05,1.02,51.48,9.05,1.2,14,200.26,0.0656431359,14.177734375,1.03,0,8.78999999999954,"5",2.61,10870,"04NOV2005","0","1"
1,"SO",19,1,"P",1.04,235,20,1,26.82,19,0,13,102.24,0.2453448009,72.515625,1,1,0,"3",0.838,10887,"04NOV2005","0","1"
1,"SO",18,1,"P",1.2,200,7,1,0,8,0,11,164.59,0,86.734375,1,1,94,"3",0,10850,"04NOV2005","0","1"
100,"SB",26,1.16,"R",1,589,1,1,48.965,6.88666666666667,1.42,7,415.95,0.0630783699,37.34375,1.18,1,0,"3",1.88,10873,"04NOV2005","0","1"
0,"SM",20,0.74,"P",1.2,1253,42,1,75.98,5.83,1.71,1,499.94,0.2049505129,60.671875,1,1,0,"3",0,10863,"04NOV2005","0","1"
0,"SO",19,1,"P",1.03,218,31,1,39.61,3,1,16.46,152.28,0.2161371647,43.1640625,1.02,1,0,"3",2.33,10868,"04NOV2005","0","1"
300,"SO",29,0.99,"R",1,1166,13.82,1.01,26.45,5.19,1.37,7.16,537.16,0.2081759307,38.2734375,1.06,0,-2.5750068743946e-13,"5",3.07,10854,"04NOV2005","0","1"
0,"SA",19,2,"P",1.25666666666667,250,16,1,47.35,8,2,15,0,0,41.2109375,2,1,0,"3",1,10910,"05NOV2005","1","0"
0,"SO",17,0.61,"P",1.01,242.75,16.59,1.06,30.25,8.37,0.18,2,88.96,0.028121084,40.1875,1.09,0,-4.61000126961153e-13,"5",2.64,10911,"05NOV2005","1","0"
980,"SO",33,2,"H",1.37,800,12,2,0,12.82,0,24.8,806,0,66.609375,1,2,502,"3",4,10908,"05NOV2005","1","0"
500,"SO",21,1.27,"R",1.04,656.166666666667,21.11,1.07,9.83,6.71,1.58,12.87,341.62,0,51.19302734375,1.03,0,-3.11217718262924e-13,"4",3.08,10912,"05NOV2005","1","0"
0,"SO",20,2,"P",1.58,900,8,2,17.365,7,0,31,0,0,52.296875,1,2,447,"3",1,10917,"05NOV2005","0","1"
0,"SO",19,1,"P",1,299,10.385,1.03,22.8775,14,1,23,37.0366666666667,0.062439635,66.390625,1.02,0,5.44999999999952,"5",3.26,10926,"05NOV2005","0","1"
0,"SB",20,2,"P",1.06,348.5,13,1.13,56,11.6866666666667,1.79,21.905,235.75,0.1619013851,79.78125,1.03,0,127.61,"5",2.1,10919,"05NOV2005","0","1"
1,"SB",19,1,"R",1.08,288.5,6.28,1.09,81.84,10.47,1,22.13,257.29,0.4869736386,83.203125,1.16,0,12.4224999999996,"5",2.03,10923,"05NOV2005","0","1"
0,"SL",30,1.73,"R",1.05,1093,22.88,1.24,37.41,4.45,1.61,8.526,537.07,0,61.6640625,1.02,0,50.9599999999999,"5",2.48,10909,"05NOV2005","0","1"
0,"SA",19,1,"P",1,268.625,14.285,1.08,24.77,13.24,2,13.0216666666667,96.06,0.3049592394,48.859375,1.01,0,11.1399999999996,"5",2.61,10899,"05NOV2005","0","1"
0,"SB",38,0.92,"R",1.16,987,23.38,1.24,42.93,6.35,2.35,8.91,517.23,0.1905395444,33.5234375,1.04,0,52.3899999999999,"5",1.75,10892,"05NOV2005","0","1"
1,"SA",22,1.48,"P",1.12,838.25,53,1,22.4,16,4,14,318.57,0,67.265625,1,0,88.426,"5",2,10966,"08NOV2005","1","0"
0,"SO",23,1.28,"P",1.09,960,25,1,5.12,20,3,11,282.73,0,35.359375,1.05,1,0,"3",3.13,10971,"08NOV2005","1","0"
1,"SA",21,3,"P",1.2,537.5,16,2,23.46,12.34,2.83,9,206.23,0,46.78125,1,2,76,"3",1.44166666666667,10972,"08NOV2005","1","0"
100,"SH",23,5,"R",1.28,893.5,19,1,18,13.0233333333333,3.02,19.17,411.36,0.464338949,46.203125,1,1,0,"3",0,10951,"08NOV2005","1","0"
1,"SO",23,0.92,"R",1.05,842,18.43,1.09,27.2033333333333,5.05,2.04,8.85,388.76,0.104576106,39.1171875,1.06,0,5.44999999999975,"5",3.15,10959,"08NOV2005","1","0"
0,"SF",22,0.96,"R",1.02,747,20.74,1.06,47.51,4.56,1.28,12.32,448.7,0,64.15625,1.03,0,5.37999999999965,"5",2.82,10954,"08NOV2005","1","0"
1,"SC",18,1,"P",1.06,193.5,13.1,1.01,39.8166666666667,4,0,8,106.443333333333,0,44.578125,1.06,0,-4.8260062612826e-13,"5",2.6,10956,"08NOV2005","0","1"
0,"SO",18,0.67,"P",1.06,284,23,1,23.46,20,0.312857142857143,7,146.74,0.1827117405,39.375,1,1,0,"3",1,10962,"08NOV2005","0","1"
0,"SC",19,1,"P",1.07,418,14.6133333333333,1.09,12.2,15.75,0.59,20.71,76.37,0,64.497392578125,1.05,0,5.81999999999961,"4",1.94,10958,"08NOV2005","0","1"
1,"SH",20,3,"P",1.28,500,10,2,24.728,10,2.25,25,0,0.0352209922,57.765625,1,2,1098,"3",1.51,10988,"09NOV2005","1","0"
260,"SO",18,0.61,"P",1.05,281.5,5.63,1.13,26.15,15,0,11,88.43,0,56.8125,1.09,0,0.679999999999621,"5",2.77,11000,"09NOV2005","1","0"
900,"SC",21,4,"P",1.38,1690.83333333333,20,2,0,7,2,4,755.5,0.028480272,75.609375,1,2,0,"3",0,11004,"09NOV2005","1","0"
1,"SO",19,1,"P",2,453,3,1,0,1,1,3,222.98,0.5158287063,56.9140625,1,1,0,"3",1,11005,"09NOV2005","1","0"
0,"SO",27,1,"R",1,898,2,1,29.12,5.33,1.29,10.43,527.855,0.3119918192,65.515625,1.15,1,0,"3",2.01,10991,"09NOV2005","1","0"
1,"SC",20,1,"R",1,250,2,1.06333333333333,52.09,6.39,0.84,12.215,249.66,0.1058535513,41.796875,1.09,0,26.2199999999997,"5",1.89,10998,"09NOV2005","1","0"
0,"SL",26,1,"R",1.16,607.5,22.246,1.14,59.13,5.03,1.29,10.01,443.64,0,28.125,1,0,163.55,"5",0,11007,"09NOV2005","1","0"
0,"SF",19,0.88,"R",1.4,405,21.4,1,80.9,4.79,0.58,10.64,338.69,0.2287863828,28.76171875,1.25,0,17.0799999999998,"5",1.48,11011,"09NOV2005","1","0"
0,"SA",25,0.87,"R",1.04,1014.78571428571,18.78,1.08,17.82,7.34,1.11,10.28,467.29,0,53.71953125,1.01,0,31.1199999999998,"4",2.54,10982,"09NOV2005","1","0"
0,"SA",18,1,"P",1.22,750,24,1,22.3,5,0.61,11,178.09,0.0716214562,84.21875,2,1,0,"3",0,10997,"09NOV2005","0","1"
1,"SO",23,1,"R",1.02,992.5,17.16,1.08,23.22,3.02,1.16,8.8,468.83,0,46.549375,1.03,0,-2.61479726759717e-13,"4",2.93,11003,"09NOV2005","0","1"
1,"SB",27,1.03,"R",1.07,840.5,21.73,1.02,43.7,3.93,1.33,6.68,478.36,0.2608837001,54.953125,1.07,0,0.28999999999975,"5",2.89,10994,"09NOV2005","0","1"
0,"SO",19,1,"P",1.08,380.666666666667,12,1.04,1,23,0.96,12,93.93,0.101651896,78.765625,1,0,20.5299999999999,"5",1,11023,"10NOV2005","1","0"
1,"SO",19,1,"P",1.12,408.75,31,1,17.47,9,1,7,104.675,0.022857958,78.8125,1,1,0,"3",1,11046,"10NOV2005","1","0"
500,"SO",21,1.75,"R",1.29,750,19,2,29.8766666666667,13.4,2.65,30.01,467,0.1681544264,72.328125,1,2,296,"3",0.99,11043,"10NOV2005","1","0"
1,"SO",25,1.02,"R",1.01,1288,20.58,1.09,18.92,3.99,0.84,10.06,522.63,0,50.3440234375,1.03,0,0.439999999999741,"4",2.94,11027,"10NOV2005","1","0"
0,"SA",18,1,"P",1,535,4,1.205,191,16,0.65,59,280.46,0.0682321372,77.21875,1,0,98.8194444444445,"5",2,11022,"10NOV2005","0","1"
1,"SE",19,1,"P",1.34,865.5,61,1,61.84,1,1,47,896.28,0,81.640625,1,1,507,"3",0.92,11037,"10NOV2005","0","1"
1,"SH",20,2,"P",1.15,750,18,2,16.48,3,3,9,62,0.0765591299,47.9453125,1,2,0,"3",1.475,11039,"10NOV2005","0","1"
0,"SO",28,1,"R",1.01,1341,17.32,1.05,24.88,5.89,0.98,9.72,674.11,0,54.19244140625,1.04,0,0.439999999999744,"4",2.95,11041,"10NOV2005","0","1"
1,"SO",20,1,"P",1,350,2,1,0,21,0,14,62,0.0494704909,74.328125,1.03,1,0,"3",2.19,11057,"11NOV2005","1","0"
700,"SE",30,2,"P",1,2850,5,1,0,17,11,4,1055,0.156811628,31.14453125,1,1,75,"3",1.59,11054,"11NOV2005","1","0"
0,"SL",25,5,"P",1.18,1779.83333333333,60,1,55.89,2,4.15,4,1153.73,0.0307074514,75.34375,1,0,364.4,"5",2,11059,"11NOV2005","1","0"
0,"SE",20,2,"P",1.03,453.75,18.195,1.08,26.42,17,0,5,200.53,0.1708571231,41.1015625,1.03,0,28.6399999999998,"5",2.58,11053,"11NOV2005","1","0"
0,"SA",20,3,"P",1,100,2,1,0,12.34,5,4,291.37,0.1995696682,80.125,1,1,556,"3",1.67,11061,"11NOV2005","1","0"
1,"SO",16,0.4,"P",1.01,563.5,21.1,1.02,14.41,8.73,0.63,3,122.44,0,62.1648046875,1.07,0,-4.72368810733315e-13,"5",2.882,11063,"11NOV2005","1","0"
1,"FT",32,0.91,"R",1.15,1173.5,27.57,1.15,47.96,4.95,1.25,8.5,578.81,0,55.6640625,1.08,0,33.8899999999998,"5",1.62,11080,"11NOV2005","1","0"
0,"SO",24,1.01,"R",1.02,740,18.65,1.02,39.81,4.82,1.27,8.74,365.72,0.0681509487,37.953125,1.07,0,5.73999999999965,"5",3.1,11081,"11NOV2005","1","0"
0,"SO",18,0.88,"R",1.12,355,22.0533333333333,1.06,66.45,5.23,0.7,9.74,313.623333333333,0,10.736328125,1.06,0,6.14999999999958,"5",2.41,11077,"11NOV2005","1","0"
0,"SO",21,1.16,"R",1.03,451,17.14,1.08,39.79,11.93,1.76,19.95,231.41,0.2237547403,81.71875,1.12,0,-3.79998255084502e-13,"5",2.69,11052,"11NOV2005","1","0"
0,"SA",20,1,"P",1.37,401,18,2,45.61,0,1.45,6,361.11,0.4168120781,59.828125,1,2,0,"3",0.89,11072,"11NOV2005","0","1"
600,"SO",27,1,"R",1,1769.5,2,2,1,2,1,3,878.54,0.121390369,53.109375,1.12,1,0,"3",2,11091,"12NOV2005","1","0"
0,"SA",56,1.47,"H",1.17,11101.5,24.23,1.77,42.33,4,2,3,3647.03,0,75.21875,1.11,0,237.1,"5",2.2,11094,"12NOV2005","1","0"
0,"SO",36,0.9575,"R",1.13,749,26.03,1.06,39.78,5.72,1.81,9.54,474.97,0,35.06248046875,1.04,0,126.523333333333,"4",1.92,11102,"12NOV2005","1","0"
500,"SO",28,1.07,"R",1.09,1255,14.18,1.02,32.81,5.26,1.2,8.52,612.19,0.2322196811,37.5703125,1.07,0,-2.48405740421731e-13,"5",2.92,11087,"12NOV2005","1","0"
500,"SO",20,2.24,"P",1.43,503,16.0525,1.24,37.72,12.76,1.59,18.12,228.19,0,18.81640625,1,0,326.44,"5",1,11088,"12NOV2005","0","1"
0,"SC",18,1,"P",1.02,210.5,10.9,1.01,31.68,10.81,0.17,12.09,90.23,0.2938496722,15.99609375,1.05,0,0.819999999999563,"5",2.66,11107,"12NOV2005","0","1"
0,"SD",24,1,"P",1.15,362.5,16.65,1.04,69.95,8.24,1.68,11.67,325.84,0.1389873717,31.77734375,1,0,86,"5",0,11101,"12NOV2005","0","1"
0,"SO",20,1,"P",1.03,289.5,24.55,1.04,36.62,9.87,1.82857142857143,16.33,150.35,0,58.36888671875,1.05,0,-4.54747350886464e-13,"4",2.402,11097,"12NOV2005","0","1"
0,"SA",18,1,"P",1.07,387.5,46,1,51.3666666666667,13,0,29,378.7175,0,92,1.05,1,0,"3",1.97,11142,"15NOV2005","1","0"
0,"SB",19,1,"P",1.28,384.166666666667,42,1,52.1966666666667,21,0,29,358.78,0,97.5,1,1,0,"3",0,11159,"15NOV2005","1","0"
1,"SN",19,1,"P",1,390.5,5,1.18,32.465,6,2,27,203.07,0.0547964488,66.0625,1,0,58.875,"5",0,11148,"15NOV2005","1","0"
0,"SC",19,1,"P",1.05,447,11.59,1.15,17.1375,7,2,24,112.78,0.1719903233,67.5,1,0,27.1425,"5",1,11155,"15NOV2005","1","0"
1,"SO",20,1,"P",1,50,5,1,0,17,2,19,90.26,0.0972313469,39.2890625,1.065,1,0,"3",2.62333333333333,11165,"15NOV2005","1","0"
400,"SC",18,0.72,"P",1.1,286,18.45,1.08,74.56,9.13,0.149999999999999,12,289.833333333333,0.1299315277,61.9609375,1,0,29,"5",0,11122,"15NOV2005","1","0"
0,"SA",21,1.44,"P",1.18,566,44,1,30.1,16,3,5,240.65,0.0499109805,19.7578125,1,1,0,"3",0,11126,"15NOV2005","1","0"
1,"SO",20,0.65,"P",1.69,464.25,24.19,1.18,139.32,0,0,2,344.02,0.493180749,22.42578125,1.79,0,51.0999999999999,"5",0.57,11147,"15NOV2005","1","0"
0,"SL",34,1,"R",1.11,1030,19.53,1.165,53.42,4.49,0.93,8.11,627.17,0.1328146998,49.0390625,1.01,0,304.32,"5",1.95,11162,"15NOV2005","1","0"
0,"SO",23,1,"P",1.04,692,21.93,1.09,17.79,6.56,2.22,11.73,256.34,0,53.54052734375,1.03,0,5.30999999999966,"4",3.11,11157,"15NOV2005","1","0"
0,"SA",18,1,"R",1.07,247.5,14.422,1.07,79.77,13,0,30,253.79,0.0720485016,77.5,1,0,43.43,"5",1,11167,"15NOV2005","0","1"
1,"SH",18,1,"P",1,470.5,5,2,50,9,0,25,197.38,0,71.34375,1,2,0,"3",1.155,11152,"15NOV2005","0","1"
